id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
22167292,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.8,"$4,592.53",Entire home/apt,2,4,5
31550062,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,29.47,"$3,361.73",Entire home/apt,1,1,2
22992065,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.36,"$4,224.13",Entire home/apt,2,5,6
22690466,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.24,"$3,970.75",Entire home/apt,2,3,3
16219158,Australia,NSW,BALLINA SHIRE COUNCIL,House,27.9,"$2,641.56",Entire home/apt,3,4,4
21803394,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.49,"$4,620.15",Entire home/apt,3,4,6
30696790,Australia,,BALLINA SHIRE COUNCIL,House,31.49,"$5,457.08",Entire home/apt,2,3,4
33496303,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,27.98,"$3,590.65",Private room,1,1,1
29199427,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.53,"$3,816.33",Entire home/apt,2,4,3
5740314,Australia,New South Wales,BALLINA SHIRE COUNCIL,Apartment,27.62,"$3,629.34",Entire home/apt,1,1,1
14043613,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,30.22,"$4,037.51",Entire home/apt,1,3,3
13753398,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,31.74,"$3,723.35",Entire home/apt,1,1,1
31239216,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.03,"$2,478.10",Entire home/apt,1.5,3,4
31038889,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,33.02,"$3,450.89",Entire home/apt,1,2,3
31837969,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,38.74,"$5,874.13",Entire home/apt,1,2,2
19767186,Australia,NSW,BALLINA SHIRE COUNCIL,House,30.59,"$4,423.11",Entire home/apt,2.5,4,7
5282452,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.97,"$4,613.73",Entire home/apt,1,3,4
22110597,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,38.95,"$4,676.75",Entire home/apt,2.5,3,4
32192636,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,38.82,"$5,776.65",Entire home/apt,1,1,1
21611460,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.57,"$4,299.31",Entire home/apt,2,4,5
32184079,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.9,"$2,346.54",Entire home/apt,3,5,4
16443941,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,36.55,"$4,769.92",Entire home/apt,1,2,0
23775612,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.98,"$4,566.86",Entire home/apt,1,3,3
12293495,Australia,NSW,BALLINA SHIRE COUNCIL,Camper/RV,37.42,"$4,111.31",Entire home/apt,1,1,3
30971711,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,33.83,"$5,045.15",Entire home/apt,1,2,2
19791670,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.83,"$4,073.69",Entire home/apt,1,3,4
19864204,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.26,"$5,763.43",Entire home/apt,2,3,4
8039743,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.98,"$4,865.19",Entire home/apt,2,4,4
29788094,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.97,"$1,963.91",Entire home/apt,1,3,4
11662019,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.08,"$5,429.78",Entire home/apt,1,3,4
29492800,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,34.05,"$3,367.36",Entire home/apt,1,2,2
22233720,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,37.42,"$4,451.47",Entire home/apt,2,2,4
5500142,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.92,"$4,794.04",Entire home/apt,1,0,1
11850964,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,39.73,"$6,018.66",Private room,1,1,1
30379519,Australia,NSW,BALLINA SHIRE COUNCIL,House,29.01,"$4,442.00",Entire home/apt,2,3,4
16676927,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.9,"$4,542.19",Entire home/apt,1,1,2
30570259,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.28,"$5,305.93",Entire home/apt,1,2,3
28346451,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.23,"$4,475.68",Entire home/apt,2.5,4,4
26550379,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,28.82,"$3,880.20",Private room,1.5,1,1
32798772,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.06,"$4,273.49",Entire home/apt,1,1,1
29882466,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.18,"$4,295.43",Entire home/apt,2,2,3
26148607,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.02,"$3,927.29",Entire home/apt,1,2,2
2339394,Australia,New South Wales,BALLINA SHIRE COUNCIL,Other,32.28,"$3,359.90",Entire home/apt,2,2,3
16301741,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,43.3,"$4,903.69",Entire home/apt,1,2,2
15515951,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.81,"$4,762.62",Entire home/apt,1,2,3
32943393,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.42,"$4,324.18",Entire home/apt,2,3,3
16873336,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.03,"$4,128.57",Entire home/apt,1.5,2,2
22832618,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.9,"$3,293.14",Entire home/apt,1,3,3
31105008,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.68,"$4,439.81",Entire home/apt,2.5,5,8
2017094,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.4,"$5,280.37",Entire home/apt,2,3,3
28935933,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.29,"$4,773.83",Entire home/apt,1,1,2
26482203,Australia,NSW,BALLINA SHIRE COUNCIL,House,31.26,"$4,368.35",Entire home/apt,3,4,5
11107210,Australia,NSW,BALLINA SHIRE COUNCIL,House,44.93,"$5,419.86",Entire home/apt,2,4,3
19876510,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.3,"$3,891.11",Entire home/apt,2,2,3
21757882,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.64,"$5,030.02",Entire home/apt,2.5,3,3
30376480,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.17,"$5,550.49",Entire home/apt,3,3,3
21145333,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.82,"$4,899.49",Entire home/apt,2,4,4
15182478,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.33,"$6,829.95",Entire home/apt,1,3,3
15346009,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,36.65,"$4,674.29",Entire home/apt,2,3,4
29965991,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.18,"$5,221.65",Entire home/apt,2,3,3
34234365,Australia,NSW,BALLINA SHIRE COUNCIL,House,32.26,"$4,965.39",Entire home/apt,2.5,4,6
24336293,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.73,"$5,481.59",Entire home/apt,2,3,4
23437124,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.11,"$4,425.82",Entire home/apt,2,3,3
19213651,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.35,"$4,675.14",Entire home/apt,3,3,4
23704433,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.73,"$3,963.86",Entire home/apt,2,3,3
17261210,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,39.85,"$4,659.67",Entire home/apt,1,2,2
33457008,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.22,"$4,535.49",Entire home/apt,2,3,4
25058286,Australia,NSW,BALLINA SHIRE COUNCIL,House,33.46,"$5,233.98",Entire home/apt,1.5,3,3
19863927,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.31,"$5,071.60",Entire home/apt,2,3,4
22484957,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.01,"$6,658.48",Entire home/apt,2,5,5
7251046,Australia,New South Wales,BALLINA SHIRE COUNCIL,Guesthouse,41.75,"$5,623.98",Entire home/apt,1,2,5
31414301,Australia,NSW,BALLINA SHIRE COUNCIL,House,36.53,"$5,263.23",Entire home/apt,1,4,3
33079179,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.29,"$6,673.26",Entire home/apt,2,4,5
24382183,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.27,"$3,949.36",Entire home/apt,1,2,2
14886778,Australia,NSW,BALLINA SHIRE COUNCIL,House,40,"$6,313.53",Entire home/apt,3,3,5
21867744,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.56,"$6,259.66",Entire home/apt,1,2,3
15257359,Australia,NSW,BALLINA SHIRE COUNCIL,House,44.43,"$5,613.58",Entire home/apt,2,4,8
10831694,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.91,"$6,224.76",Entire home/apt,2,2,4
7502038,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,37.2,"$4,770.51",Entire home/apt,2,2,3
33457389,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.35,"$7,335.10",Entire home/apt,1.5,2,3
30571237,Australia,NSW,BALLINA SHIRE COUNCIL,House,34.08,"$4,508.78",Entire home/apt,2.5,3,4
23730627,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.69,"$6,517.25",Entire home/apt,3,4,8
19754766,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.28,"$5,378.51",Entire home/apt,2,3,3
30206551,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,47.3,"$5,689.98",Entire home/apt,1,2,3
16116345,Australia,NSW,BALLINA SHIRE COUNCIL,Guest suite,35.69,"$4,057.74",Entire home/apt,1,2,3
21112926,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.52,"$6,972.45",Entire home/apt,1.5,3,4
10907762,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.13,"$4,506.83",Entire home/apt,4,6,6
30041087,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,49.35,"$9,391.13",Entire home/apt,2,3,9
10839953,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.34,"$3,874.88",Entire home/apt,1,2,2
23830277,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.61,"$5,880.35",Entire home/apt,1,2,2
14611539,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.27,"$4,705.16",Entire home/apt,2,3,3
17688249,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.85,"$4,104.14",Entire home/apt,2,3,6
29194340,Australia,NSW,BALLINA SHIRE COUNCIL,House,37.84,"$5,023.70",Entire home/apt,1,3,5
29859747,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.55,"$5,165.88",Entire home/apt,1.5,2,2
16456417,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,42.55,"$6,601.16",Entire home/apt,1.5,2,3
260936,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.4,"$6,458.33",Private room,1,1,2
19876127,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,34.67,"$5,968.28",Entire home/apt,2,2,3
30548963,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.19,"$5,127.94",Entire home/apt,2,4,4
25167538,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,39.44,"$5,919.48",Entire home/apt,2,2,3
32224734,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,44.1,"$5,688.09",Entire home/apt,2,3,4
30115120,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.97,"$4,333.31",Entire home/apt,2,4,3
31835602,Australia,NSW,BALLINA SHIRE COUNCIL,House,39.23,"$5,677.43",Entire home/apt,2,3,4
21532604,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,45.97,"$6,884.00",Entire home/apt,1.5,2,3
17462331,Australia,NSW,BALLINA SHIRE COUNCIL,House,42.74,"$5,731.82",Entire home/apt,1.5,3,4
21913203,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.2,"$5,392.07",Entire home/apt,1,3,3
19879594,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,40.41,"$5,860.91",Entire home/apt,2,3,4
8894101,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.76,"$6,196.90",Entire home/apt,3,5,7
14983427,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,39.29,"$3,536.51",Entire home/apt,1,3,4
17387714,Australia,NSW,BALLINA SHIRE COUNCIL,House,38.49,"$4,592.24",Entire home/apt,2,3,4
8619274,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.31,"$6,551.71",Entire home/apt,3,4,5
33020455,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.03,"$7,287.86",Entire home/apt,2,4,4
20057076,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,35.44,"$5,972.11",Entire home/apt,2,2,3
30486495,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,37.9,"$4,820.68",Entire home/apt,1,2,3
3242154,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.53,"$5,097.85",Entire home/apt,1.5,3,3
1869717,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.13,"$5,775.30",Entire home/apt,3,4,5
15819868,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.06,"$6,825.38",Entire home/apt,2.5,4,5
29946518,Australia,NSW,BALLINA SHIRE COUNCIL,House,43.7,"$4,356.88",Entire home/apt,3.5,5,7
10057571,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.58,"$6,603.96",Entire home/apt,1,2,3
16222724,Australia,NSW,BALLINA SHIRE COUNCIL,House,35.43,"$3,842.43",Entire home/apt,2,3,4
7251904,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.22,"$8,526.38",Entire home/apt,1,2,4
20427076,Australia,NSW,BALLINA SHIRE COUNCIL,House,55.17,"$8,735.61",Entire home/apt,2,3,4
32275123,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,44.86,"$5,452.71",Entire home/apt,2,2,4
1704371,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.54,"$5,681.70",Entire home/apt,2,2,4
21310085,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,39.64,"$5,651.60",Entire home/apt,2.5,3,3
14187952,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,38.2,"$4,632.75",Entire home/apt,3,3,3
19863394,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,43.3,"$6,622.56",Entire home/apt,2,3,3
4166312,Australia,NSW,BALLINA SHIRE COUNCIL,House,40.88,"$6,464.29",Entire home/apt,2,4,4
11105102,Australia,NSW,BALLINA SHIRE COUNCIL,House,41.84,"$4,864.28",Entire home/apt,2,5,6
1768969,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.62,"$6,870.94",Entire home/apt,5,6,9
21570620,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.77,"$6,814.18",Entire home/apt,2,4,6
4780057,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.72,"$8,609.03",Entire home/apt,2.5,3,9
25488654,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.56,"$6,959.13",Entire home/apt,4,7,9
23155261,Australia,NSW,BALLINA SHIRE COUNCIL,Other,48.44,"$6,254.95",Entire home/apt,2.5,4,4
20041142,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,45.43,"$7,245.75",Entire home/apt,2,3,5
4484821,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.26,"$7,027.72",Entire home/apt,2,3,7
10463245,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.2,"$7,479.43",Entire home/apt,2,4,4
969341,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,47.6,"$8,127.10",Entire home/apt,2.5,0,3
33202183,Australia,,BALLINA SHIRE COUNCIL,House,44.12,"$7,492.93",Entire home/apt,3,4,8
25193913,Australia,,BALLINA SHIRE COUNCIL,Apartment,49.96,"$6,526.24",Entire home/apt,2,2,3
31473564,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,48.26,"$6,336.20",Entire home/apt,2.5,3,4
25193860,Australia,,BALLINA SHIRE COUNCIL,Apartment,52.94,"$9,292.66",Entire home/apt,1,2,3
13099543,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.56,"$8,463.80",Entire home/apt,3,4,5
30519501,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.93,"$8,166.65",Entire home/apt,2,4,8
23754755,Australia,NSW,BALLINA SHIRE COUNCIL,House,44.35,"$6,592.66",Entire home/apt,1.5,2,3
20892187,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,44.29,"$5,901.45",Entire home/apt,1.5,2,3
18863456,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.8,"$8,294.65",Entire home/apt,2,4,4
23276803,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.45,"$7,151.59",Entire home/apt,2,3,5
15918635,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,49.72,"$5,663.98",Entire home/apt,2.5,4,4
19664266,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.82,"$9,384.56",Entire home/apt,4.5,4,6
9120508,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,41.73,"$4,971.00",Entire home/apt,2,3,3
26576904,Australia,,BALLINA SHIRE COUNCIL,Apartment,56.58,"$9,452.19",Entire home/apt,1,1,2
26612206,Australia,,BALLINA SHIRE COUNCIL,Apartment,53.19,"$8,874.82",Entire home/apt,1,1,2
22991511,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.3,"$8,101.18",Entire home/apt,2.5,3,4
25193568,Australia,,BALLINA SHIRE COUNCIL,House,49.85,"$6,605.46",Entire home/apt,2,4,6
9135719,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.41,"$8,572.42",Entire home/apt,2,4,5
29516326,Australia,,BALLINA SHIRE COUNCIL,Apartment,47.93,"$8,272.48",Entire home/apt,1,1,2
20643231,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.65,"$5,221.17",Entire home/apt,1,3,3
26576899,Australia,,BALLINA SHIRE COUNCIL,Apartment,49.03,"$7,068.63",Entire home/apt,1,1,2
25277058,Australia,,BALLINA SHIRE COUNCIL,House,52.77,"$7,284.31",Entire home/apt,3,4,5
32821275,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.72,"$5,199.07",Entire home/apt,2.5,5,6
22305392,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.83,"$8,562.19",Entire home/apt,1.5,4,5
25194022,Australia,,BALLINA SHIRE COUNCIL,House,48.16,"$6,012.33",Entire home/apt,2,3,4
24234119,Australia,NSW,BALLINA SHIRE COUNCIL,Guesthouse,47.52,"$5,926.22",Entire home/apt,2.5,0,3
21382511,Australia,,BALLINA SHIRE COUNCIL,House,46.74,"$5,543.58",Entire home/apt,2,4,5
21490481,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.68,"$5,919.88",Entire home/apt,2,4,6
11948714,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.59,"$7,102.75",Entire home/apt,3,4,4
25194024,Australia,,BALLINA SHIRE COUNCIL,House,45.84,"$6,720.18",Entire home/apt,2,3,4
9823807,Australia,NSW,BALLINA SHIRE COUNCIL,House,48.65,"$8,753.17",Entire home/apt,2,3,5
33258679,Australia,NSW,BALLINA SHIRE COUNCIL,House,56.3,"$8,885.62",Entire home/apt,4,3,6
671717,Australia,NSW,BALLINA SHIRE COUNCIL,House,57.43,"$10,007.06",Entire home/apt,3,5,9
4420059,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.28,"$8,278.97",Entire home/apt,2,4,4
25193841,Australia,,BALLINA SHIRE COUNCIL,Apartment,55.01,"$9,008.84",Entire home/apt,2,3,7
29669663,Australia,NSW,BALLINA SHIRE COUNCIL,House,45.17,"$6,013.31",Entire home/apt,2.5,4,4
14307936,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.91,"$6,390.10",Entire home/apt,3.5,5,9
15498506,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.69,"$5,964.81",Entire home/apt,2,3,4
27608504,Australia,NSW,BALLINA SHIRE COUNCIL,House,62.93,"$10,821.04",Entire home/apt,3,5,5
33589485,Australia,NSW,BALLINA SHIRE COUNCIL,House,49.74,"$1,579.14",Entire home/apt,3,4,7
7207088,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.2,"$7,509.58",Entire home/apt,2,4,4
21813494,Australia,NSW,BALLINA SHIRE COUNCIL,House,47.55,"$6,047.14",Entire home/apt,2,4,4
19954162,Australia,NSW,BALLINA SHIRE COUNCIL,House,56.83,"$10,014.25",Entire home/apt,1.5,2,4
21004809,Australia,NSW,BALLINA SHIRE COUNCIL,House,61.23,"$10,382.71",Entire home/apt,2.5,4,5
24172022,Australia,NSW,BALLINA SHIRE COUNCIL,House,58.4,"$8,680.46",Entire home/apt,3.5,6,10
19145015,Australia,NSW,BALLINA SHIRE COUNCIL,House,55.46,"$8,304.18",Entire home/apt,2.5,4,10
22233097,Australia,NSW,BALLINA SHIRE COUNCIL,House,51.94,"$8,668.20",Entire home/apt,3.5,5,6
23753830,Australia,NSW,BALLINA SHIRE COUNCIL,House,52.17,"$7,917.81",Entire home/apt,2,4,4
30676443,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.41,"$7,642.09",Entire home/apt,2,4,4
31813906,Australia,NSW,BALLINA SHIRE COUNCIL,House,46.47,"$6,870.87",Entire home/apt,4,3,6
11701547,Australia,NSW,BALLINA SHIRE COUNCIL,House,56.02,"$7,452.45",Entire home/apt,3,6,11
25193976,Australia,,BALLINA SHIRE COUNCIL,Apartment,53.27,"$8,981.56",Entire home/apt,2,3,4
19875382,Australia,NSW,BALLINA SHIRE COUNCIL,House,54.67,"$8,625.41",Entire home/apt,3,4,4
25193574,Australia,,BALLINA SHIRE COUNCIL,Apartment,61.65,"$9,824.56",Entire home/apt,3,5,10
3761148,Australia,New South Wales,BALLINA SHIRE COUNCIL,House,62.65,"$11,410.63",Entire home/apt,3,3,4
21179272,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.15,"$7,908.80",Entire home/apt,2,4,4
25193871,Australia,,BALLINA SHIRE COUNCIL,Apartment,49.04,"$6,535.59",Entire home/apt,1,2,3
20999109,Australia,NSW,BALLINA SHIRE COUNCIL,House,66.46,"$10,977.47",Entire home/apt,1.5,3,4
4449438,Australia,New South Wales,BALLINA SHIRE COUNCIL,Apartment,63.39,"$11,216.83",Entire home/apt,2,3,6
11378585,Australia,NSW,BALLINA SHIRE COUNCIL,House,50.5,"$6,645.25",Entire home/apt,2.5,3,4
24923554,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.83,"$8,253.01",Entire home/apt,2,3,3
29516329,Australia,,BALLINA SHIRE COUNCIL,House,56.33,"$7,249.58",Entire home/apt,3,4,5
25193910,Australia,,BALLINA SHIRE COUNCIL,House,56.63,"$8,268.69",Entire home/apt,3,4,6
22181794,Australia,NSW,BALLINA SHIRE COUNCIL,House,65.6,"$11,764.27",Entire home/apt,2,3,3
25193874,Australia,,BALLINA SHIRE COUNCIL,House,50.74,"$6,797.01",Entire home/apt,3,4,5
15958167,Australia,NSW,BALLINA SHIRE COUNCIL,House,61.99,"$9,041.51",Entire home/apt,7,8,11
23375207,Australia,NSW,BALLINA SHIRE COUNCIL,House,65,"$11,481.80",Entire home/apt,4.5,4,4
31472145,Australia,NSW,BALLINA SHIRE COUNCIL,House,53.3,"$8,006.68",Entire home/apt,3,4,5
30277765,Australia,NSW,BALLINA SHIRE COUNCIL,House,79.45,"$14,013.24",Entire home/apt,3,3,3
19687660,Australia,NSW,BALLINA SHIRE COUNCIL,House,58.96,"$9,980.20",Entire home/apt,4,5,8
23686956,Australia,NSW,BALLINA SHIRE COUNCIL,House,74.31,"$12,510.55",Entire home/apt,4,6,7
25193915,Australia,,BALLINA SHIRE COUNCIL,Apartment,87.68,"$16,569.05",Entire home/apt,2,2,3
29996782,Australia,NSW,BALLINA SHIRE COUNCIL,House,70.72,"$14,386.37",Entire home/apt,3.5,6,6
27436070,Australia,NSW,BALLINA SHIRE COUNCIL,House,78.42,"$13,677.90",Entire home/apt,5.5,6,10
4694691,Australia,NSW,BALLINA SHIRE COUNCIL,Apartment,65.9,"$10,269.37",Entire home/apt,1,2,1
33699975,Australia,NSW,BYRON SHIRE COUNCIL,House,4,"$1,812.51",Entire home/apt,2,3,3
22869698,Australia,NSW,BYRON SHIRE COUNCIL,House,16.19,"$2,487.58",Private room,0.5,1,1
18857209,Australia,NSW,BYRON SHIRE COUNCIL,House,14.62,"$2,740.61",Private room,1,1,1
33702887,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,15,"$1,872.76",Entire home/apt,1,1,3
22148388,Australia,NSW,BYRON SHIRE COUNCIL,House,15.17,"$2,765.71",Private room,1,1,1
17946630,Australia,NSW,BYRON SHIRE COUNCIL,House,15.86,$-137.78,Private room,1,1,1
26109454,Australia,NSW,BYRON SHIRE COUNCIL,House,16.21,"$2,592.12",Private room,1,1,1
32291136,Australia,NSW,BYRON SHIRE COUNCIL,House,16.99,"$3,113.02",Private room,1,1,1
8620655,Australia,NSW,BYRON SHIRE COUNCIL,House,17.16,"$2,861.84",Private room,1,1,1
26479602,Australia,NSW,BYRON SHIRE COUNCIL,House,16.86,$133.72,Private room,1,1,1
30297973,Australia,NSW,BYRON SHIRE COUNCIL,House,17.36,"$3,990.20",Private room,1,1,1
31776348,Australia,NSW,BYRON SHIRE COUNCIL,House,16.48,"$3,692.23",Private room,1.5,1,1
18045108,Australia,NSW,BYRON SHIRE COUNCIL,House,16.98,"$2,698.56",Private room,1.5,1,1
12682073,Australia,NSW,BYRON SHIRE COUNCIL,House,16.82,"$1,466.40",Private room,1,1,1
16314526,Australia,NSW,BYRON SHIRE COUNCIL,House,16.47,"$4,457.44",Private room,1,1,1
272922,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,17.93,"$2,341.98",Private room,1,1,1
31540491,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,17.07,"$2,544.85",Private room,1,1,1
18043862,Australia,NSW,BYRON SHIRE COUNCIL,House,15.78,"$3,254.94",Private room,1.5,1,1
30430233,Australia,NSW,BYRON SHIRE COUNCIL,House,17.67,"$2,804.65",Private room,1,1,1
2684810,Australia,New South Wales,BYRON SHIRE COUNCIL,House,17.16,"$1,283.53",Private room,0,1,1
10024607,Australia,NSW,BYRON SHIRE COUNCIL,House,17.57,"$5,263.92",Private room,1,1,1
25017184,Australia,NSW,BYRON SHIRE COUNCIL,House,18.14,"$4,502.81",Private room,1,1,2
3698034,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,17.96,"$2,356.93",Private room,1,1,2
5932307,Australia,New South Wales,BYRON SHIRE COUNCIL,House,17.78,"$2,733.94",Private room,1,1,1
31412024,Australia,NSW,BYRON SHIRE COUNCIL,House,18.49,"$3,026.80",Private room,1,1,1
20270158,Australia,NSW,BYRON SHIRE COUNCIL,House,17.07,"$1,680.28",Private room,1,1,2
17497056,Australia,NSW,BYRON SHIRE COUNCIL,House,17.77,"$3,943.10",Private room,1,2,2
31194623,Australia,NSW,BYRON SHIRE COUNCIL,House,18.64,"$3,231.42",Private room,1,1,1
30877648,Australia,NSW,BYRON SHIRE COUNCIL,House,18.45,"$2,107.90",Private room,1,1,1
302847,Australia,NSW,BYRON SHIRE COUNCIL,House,17.22,$524.23,Private room,1,1,1
